 Z= 105 A= 231  Db beta2= 0.00 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
  12.800   4.601900E-07   1.424124E-10   6.703508E-11   3.443455E-11  -3.123698E-11   4.126958E-07  -1.566578E-09   6.050732E-10  -7.850276E-11   2.099408E-11
  12.900   3.489536E-07   6.653980E-11   6.582589E-11   2.456688E-11  -2.386543E-11   3.147367E-07  -1.180119E-09   4.473315E-10  -5.166036E-11   1.352126E-11
  13.000   2.628167E-07   1.890392E-11   6.124598E-11   1.715444E-11  -1.805780E-11   2.383417E-07  -8.843427E-10   3.294062E-10  -3.342537E-11   8.477007E-12
  13.100   1.965984E-07  -9.111143E-12   5.475817E-11   1.170567E-11  -1.353645E-11   1.792176E-07  -6.591210E-10   2.415757E-10  -2.120839E-11   5.134573E-12
  13.200   1.460630E-07  -2.391822E-11   4.744419E-11   7.785561E-12  -1.005584E-11   1.338094E-07  -4.885349E-10   1.764128E-10  -1.314758E-11   2.967133E-12
  13.300   1.077780E-07  -3.017642E-11   4.005685E-11   5.026604E-12  -7.404875E-12   9.920186E-08  -3.600431E-10   1.282619E-10  -7.919622E-12   1.597761E-12
  13.400   7.898569E-08  -3.118305E-11   3.308192E-11   3.129452E-12  -5.406330E-12   7.302732E-08  -2.638100E-10   9.283067E-11  -4.595239E-12   7.605345E-13
  13.500   5.749078E-08  -2.920361E-11   2.679962E-11   1.857650E-12  -3.914365E-12   5.338154E-08  -1.921592E-10   6.687253E-11  -2.530161E-12   2.706626E-13
  13.600   4.156085E-08  -2.574098E-11   2.134005E-11   1.029427E-12  -2.811081E-12   3.874782E-08  -1.391316E-10   4.794075E-11  -1.283740E-12   1.846793E-15
  13.700   2.984106E-08  -2.174902E-11   1.672980E-11   5.085021E-13  -2.002674E-12   2.792970E-08  -1.001271E-10   3.419819E-11  -5.589799E-13  -1.306521E-13
  13.800   2.128122E-08  -1.779735E-11   1.292913E-11   1.951142E-13  -1.415589E-12   1.999224E-08  -7.161614E-11   2.427095E-11  -1.588861E-13  -1.825007E-13
  13.900   1.507447E-08  -1.419538E-11   9.860062E-12   1.794515E-14  -9.929183E-13   1.421176E-08  -5.090728E-11   1.713574E-11   4.489967E-14  -1.893689E-13
  14.000   1.060626E-08  -1.108303E-11   7.426605E-12  -7.277011E-14  -6.911845E-13   1.003324E-08  -3.596164E-11   1.203379E-11   1.343312E-13  -1.734276E-13
  14.100   7.412581E-09  -8.495355E-12   5.528526E-12  -1.108769E-13  -4.775610E-13   7.034899E-09  -2.524494E-11   8.405048E-12   1.605023E-13  -1.479247E-13
  14.200   5.146089E-09  -6.407044E-12   4.070025E-12  -1.187500E-13  -3.275403E-13   4.899088E-09  -1.761053E-11   5.838156E-12   1.543541E-13  -1.203530E-13
  14.300   3.548949E-09  -4.762083E-12   2.964669E-12  -1.107040E-13  -2.230206E-13   3.388679E-09  -1.220745E-11   4.032477E-12   1.339369E-13  -9.460242E-14
  14.400   2.431370E-09  -3.492603E-12   2.137663E-12  -9.553534E-14  -1.507682E-13   2.328205E-09  -8.408648E-12   2.769464E-12   1.092519E-13  -7.239059E-14
  14.500   1.654802E-09  -2.530172E-12   1.526349E-12  -7.836824E-14  -1.012039E-13   1.588932E-09  -5.755354E-12   1.891116E-12   8.541977E-14  -5.419150E-14
  14.600   1.118922E-09  -1.811974E-12   1.079611E-12  -6.196126E-14  -6.745937E-14   1.077210E-09  -3.914365E-12   1.283848E-12   6.471076E-14  -3.982078E-14
  14.700   7.516695E-10  -1.283641E-12   7.566766E-13  -4.760678E-14  -4.465587E-14   7.254780E-10  -2.645418E-12   8.664833E-13   4.781436E-14  -2.879137E-14
  14.800   5.016987E-10  -9.000503E-13   5.256529E-13  -3.573344E-14  -2.935873E-14   4.853941E-10  -1.776532E-12   5.813519E-13   3.460958E-14  -2.051930E-14
  14.900   3.327078E-10  -6.249208E-13   3.620244E-13  -2.629661E-14  -1.917114E-14   3.226477E-10  -1.185499E-12   3.877347E-13   2.461522E-14  -1.443447E-14
  15.000   2.192310E-10  -4.298257E-13   2.472409E-13  -1.902214E-14  -1.243479E-14   2.130805E-10  -7.861102E-13   2.570596E-13   1.723973E-14  -1.003317E-14
  15.100   1.435407E-10  -2.929672E-13   1.674680E-13  -1.355131E-14  -8.011897E-15   1.398160E-10  -5.179950E-13   1.694049E-13   1.190931E-14  -6.896706E-15
