 Z= 106 A= 244  Sg beta2= 0.39 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   7.700   2.501766E-02   2.121355E-02   3.880533E-03  -1.401764E-03  -8.857314E-04   1.916475E-02   1.725557E-02   3.430743E-03  -1.177103E-03  -5.149355E-04
   7.800   2.278955E-02   2.044182E-02   4.309718E-03  -1.195421E-03  -8.932553E-04   1.739611E-02   1.653274E-02   3.754146E-03  -9.554891E-04  -5.161650E-04
   7.900   2.067533E-02   1.953030E-02   4.647713E-03  -9.732857E-04  -8.813349E-04   1.572293E-02   1.570489E-02   3.998959E-03  -7.313487E-04  -5.039872E-04
   8.000   1.867786E-02   1.850205E-02   4.890177E-03  -7.450898E-04  -8.516067E-04   1.414749E-02   1.479251E-02   4.163395E-03  -5.120845E-04  -4.798224E-04
   8.100   1.679911E-02   1.738156E-02   5.036613E-03  -5.198728E-04  -8.064217E-04   1.267119E-02   1.381663E-02   4.248640E-03  -3.042596E-04  -4.455417E-04
   8.200   1.504028E-02   1.619380E-02   5.090054E-03  -3.055765E-04  -7.486440E-04   1.129463E-02   1.279817E-02   4.258549E-03  -1.133540E-04  -4.033228E-04
   8.300   1.340175E-02   1.496346E-02   5.056598E-03  -1.087486E-04  -6.814367E-04   1.001769E-02   1.175728E-02   4.199234E-03   5.639451E-05  -3.555001E-04
   8.400   1.188316E-02   1.371417E-02   4.944833E-03   6.563343E-05  -6.080530E-04   8.839542E-03   1.071284E-02   4.078582E-03   2.020632E-04  -3.044195E-04
   8.500   1.048335E-02   1.246786E-02   4.765204E-03   2.142230E-04  -5.316455E-04   7.758644E-03   9.681974E-03   3.905741E-03   3.220367E-04  -2.523094E-04
   8.600   9.200338E-03   1.124427E-02   4.529356E-03   3.352607E-04  -4.551064E-04   6.772798E-03   8.679741E-03   3.690599E-03   4.159267E-04  -2.011730E-04
   8.700   8.031378E-03   1.006053E-02   4.249494E-03   4.284430E-04  -3.809454E-04   5.879150E-03   7.718895E-03   3.443286E-03   4.844338E-04  -1.527081E-04
   8.800   6.972915E-03   8.930930E-03   3.937804E-03   4.947238E-04  -3.112087E-04   5.074236E-03   6.809760E-03   3.173734E-03   5.291673E-04  -1.082570E-04
   8.900   6.020643E-03   7.866811E-03   3.605944E-03   5.360731E-04  -2.474390E-04   4.354024E-03   5.960213E-03   2.891297E-03   5.524399E-04  -6.878493E-05
   9.000   5.169565E-03   6.876575E-03   3.264637E-03   5.552141E-04  -1.906726E-04   3.713981E-03   5.175750E-03   2.604453E-03   5.570530E-04  -3.488417E-05
   9.100   4.414071E-03   5.965802E-03   2.923369E-03   5.553595E-04  -1.414691E-04   3.149153E-03   4.459635E-03   2.320594E-03   5.460880E-04  -6.801632E-06
   9.200   3.748051E-03   5.137460E-03   2.590189E-03   5.399650E-04  -9.996454E-05   2.654257E-03   3.813105E-03   2.045893E-03   5.227157E-04   1.551768E-05
   9.300   3.165010E-03   4.392184E-03   2.271612E-03   5.125118E-04  -6.594131E-05   2.223782E-03   3.235629E-03   1.785255E-03   4.900319E-04   3.237575E-05
   9.400   2.658205E-03   3.728604E-03   1.972610E-03   4.763273E-04  -3.890688E-05   1.852093E-03   2.725182E-03   1.542327E-03   4.509258E-04   4.426120E-05
   9.500   2.220776E-03   3.143692E-03   1.696682E-03   4.344496E-04  -1.817386E-05   1.533539E-03   2.278544E-03   1.319578E-03   4.079831E-04   5.178857E-05
   9.600   1.845880E-03   2.633128E-03   1.445975E-03   3.895337E-04  -2.936021E-06   1.262550E-03   1.891589E-03   1.118405E-03   3.634233E-04   5.564141E-05
   9.700   1.526813E-03   2.191645E-03   1.221452E-03   3.437996E-04   7.664368E-06   1.033730E-03   1.559560E-03   9.392825E-04   3.190693E-04   5.652228E-05
   9.800   1.257117E-03   1.813354E-03   1.023081E-03   2.990156E-04   1.448055E-05   8.419336E-04   1.277325E-03   7.819164E-04   2.763442E-04   5.511181E-05
   9.900   1.030672E-03   1.492035E-03   8.500328E-04   2.565109E-04   1.831806E-05   6.823317E-04   1.039597E-03   6.454105E-04   2.362906E-04   5.203765E-05
  10.000   8.417677E-04   1.221387E-03   7.008798E-04   2.172098E-04   1.990438E-05   5.504574E-04   8.411229E-04   5.284224E-04   1.996058E-04   4.785331E-05
  10.100   6.851520E-04   9.952362E-04   5.737758E-04   1.816817E-04   1.987058E-05   4.422384E-04   6.768291E-04   4.293102E-04   1.666883E-04   4.302635E-05
  10.200   5.560628E-04   8.076885E-04   4.666191E-04   1.501988E-04   1.874332E-05   3.540136E-04   5.419392E-04   3.462596E-04   1.376897E-04   3.793431E-05
  10.300   4.502399E-04   6.532522E-04   3.771905E-04   1.227968E-04   1.694520E-05   2.825354E-04   4.320515E-04   2.773917E-04   1.125671E-04   3.286726E-05
  10.400   3.639209E-04   5.269111E-04   3.032647E-04   9.933327E-05   1.480144E-05   2.249602E-04   3.431883E-04   2.208485E-04   9.113429E-05   2.803483E-05
  10.500   2.938241E-04   4.241681E-04   2.426958E-04   7.954166E-05   1.255060E-05   1.788289E-04   2.718179E-04   1.748580E-04   7.310710E-05   2.357641E-05
  10.600   2.371201E-04   3.410572E-04   1.934778E-04   6.307761E-05   1.035761E-05   1.420413E-04   2.148558E-04   1.377788E-04   5.814259E-05   1.957297E-05
  10.700   1.913974E-04   2.741343E-04   1.537842E-04   4.955716E-05   8.327654E-06   1.128236E-04   1.696480E-04   1.081285E-04   4.587123E-05   1.605915E-05
  10.800   1.546216E-04   2.204504E-04   1.219891E-04   3.858661E-05   6.519477E-06   8.969502E-05   1.339439E-04   8.459679E-05   3.592159E-05   1.303496E-05
  10.900   1.250942E-04   1.775127E-04   9.667313E-05   2.978428E-05   4.957573E-06   7.143216E-05   1.058597E-04   6.604834E-05   2.793834E-05   1.047611E-05
  11.000   1.014097E-04   1.432393E-04   7.661937E-05   2.279527E-05   3.642610E-06   5.703442E-05   8.383809E-05   5.151625E-05   2.159418E-05   8.342944E-06
  11.100   8.241537E-05   1.159107E-04   6.080055E-05   1.730029E-05   2.559939E-06   4.569116E-05   6.660678E-05   4.019020E-05   1.659675E-05   6.587505E-06
  11.200   6.717304E-05   9.412076E-05   4.836196E-05   1.301974E-05   1.686193E-06   3.675128E-05   5.313732E-05   3.140089E-05   1.269153E-05   5.158998E-06
  11.300   5.492444E-05   7.672998E-05   3.860158E-05   9.714341E-06   9.941254E-07   2.969599E-05   4.260663E-05   2.460282E-05   9.661825E-06   4.007638E-06
  11.400   4.506052E-05   6.282256E-05   3.094950E-05   7.183299E-06   4.559410E-07   2.411485E-05   3.436189E-05   1.935669E-05   7.326626E-06   3.087173E-06
  11.500   3.709458E-05   5.166762E-05   2.494789E-05   5.260950E-06   4.539652E-08   1.968512E-05   2.788953E-05   1.531258E-05   5.537292E-06   2.356323E-06
  11.600   3.063940E-05   4.268548E-05   2.023238E-05   3.812627E-06  -2.610342E-07   1.615435E-05   2.278838E-05   1.219447E-05   4.173528E-06   1.779386E-06
  11.700   2.538792E-05   3.541874E-05   1.651543E-05   2.730260E-06  -4.836707E-07   1.332590E-05   1.874702E-05   9.786512E-06   3.139212E-06   1.326260E-06
  11.800   2.109728E-05   2.950801E-05   1.357179E-05   1.928095E-06  -6.395863E-07   1.104709E-05   1.552493E-05   7.921209E-06   2.358363E-06   9.720776E-07
  11.900   1.757570E-05   2.467181E-05   1.122621E-05   1.338752E-06  -7.428396E-07   9.199617E-06   1.293714E-05   6.469441E-06   1.771467E-06   6.966275E-07
  12.000   1.467184E-05   2.069020E-05   9.343124E-06   9.097569E-07  -8.048444E-07   7.691965E-06   1.084186E-05   5.332264E-06   1.332250E-06   4.836781E-07
  12.100   1.226629E-05   1.739155E-05   7.818265E-06   6.005725E-07  -8.347854E-07   6.453326E-06   9.130639E-06   4.434250E-06   1.004950E-06   3.203000E-07
  12.200   1.026473E-05   1.464200E-05   6.571813E-06   3.801323E-07  -8.400212E-07   5.428899E-06   7.720671E-06   3.718170E-06   7.620625E-07   1.962363E-07
  12.300   8.592552E-06   1.233707E-05   5.542942E-06   2.248182E-07  -8.264438E-07   4.576212E-06   6.548751E-06   3.140798E-06   5.825180E-07   1.033535E-07
  12.400   7.190584E-06   1.039508E-05   4.685474E-06   1.168309E-07  -7.987796E-07   3.862268E-06   5.566621E-06   2.669622E-06   4.502395E-07   3.518364E-08
  12.500   6.011715E-06   8.751961E-06   3.964454E-06   4.288666E-08  -7.608325E-07   3.261347E-06   4.737374E-06   2.280290E-06   3.530063E-07  -1.344433E-08
  12.600   5.018263E-06   7.357181E-06   3.353454E-06  -6.818582E-09  -7.156735E-07   2.753312E-06   4.032698E-06   1.954633E-06   2.815722E-07  -4.669175E-08
  12.700   4.179906E-06   6.170639E-06   2.832472E-06  -3.942988E-08  -6.657868E-07   2.322300E-06   3.430766E-06   1.679140E-06   2.289811E-07  -6.792957E-08
  12.800   3.472061E-06   5.160197E-06   2.386300E-06  -6.008152E-08  -6.131803E-07   1.955725E-06   2.914624E-06   1.443779E-06   1.900371E-07  -7.990301E-08
  12.900   2.874628E-06   4.299811E-06   2.003262E-06  -7.240755E-08  -5.594710E-07   1.643503E-06   2.470963E-06   1.241101E-06   1.608935E-07  -8.485429E-08
  13.000   2.371008E-06   3.568084E-06   1.674255E-06  -7.894147E-08  -5.059506E-07   1.377468E-06   2.089195E-06   1.065548E-06   1.387324E-07  -8.461454E-08
  13.100   1.947360E-06   2.947187E-06   1.392029E-06  -8.142636E-08  -4.536381E-07   1.150920E-06   1.760756E-06   9.129307E-07   1.215149E-07  -8.067356E-08
  13.200   1.592016E-06   2.422034E-06   1.150650E-06  -8.105195E-08  -4.033218E-07   9.582905E-07   1.478586E-06   7.800347E-07   1.077861E-07  -7.423417E-08
  13.300   1.295049E-06   1.979680E-06   9.451203E-07  -7.863219E-08  -3.555947E-07   7.948851E-07   1.236748E-06   6.643335E-07   9.652327E-08  -6.625603E-08
  13.400   1.047938E-06   1.608885E-06   7.711079E-07  -7.473471E-08  -3.108840E-07   6.566969E-07   1.030155E-06   5.637760E-07   8.701859E-08  -5.749205E-08
  13.500   8.433250E-07   1.299790E-06   6.247685E-07  -6.977152E-08  -2.694765E-07   5.402665E-07   8.543708E-07   4.766386E-07   7.878929E-08  -4.851970E-08
  13.600   6.748209E-07   1.043698E-06   5.026311E-07  -6.405976E-08  -2.315403E-07   4.425810E-07   7.054807E-07   4.014246E-07   7.151035E-08  -3.976845E-08
  13.700   5.368691E-07   8.329092E-07   4.015315E-07  -5.785936E-08  -1.971443E-07   3.610001E-07   5.799944E-07   3.367984E-07   6.496479E-08  -3.154402E-08
  13.800   4.246351E-07   6.606103E-07   3.185761E-07  -5.139434E-08  -1.662742E-07   2.932028E-07   4.747866E-07   2.815454E-07   5.900789E-08  -2.405012E-08
  13.900   3.339204E-07   5.207856E-07   2.511262E-07  -4.486264E-08  -1.388480E-07   2.371471E-07   3.870559E-07   2.345500E-07   5.354227E-08  -1.740766E-08
  14.000   2.610932E-07   4.081514E-07   1.967917E-07  -3.843907E-08  -1.147285E-07   1.910398E-07   3.142967E-07   1.947844E-07   4.850098E-08  -1.167181E-08
  14.100   2.030281E-07   3.180975E-07   1.534295E-07  -3.227441E-08  -9.373601E-08   1.533121E-07   2.542786E-07   1.613045E-07   4.383646E-08  -6.846873E-09
  14.200   1.570531E-07   2.466344E-07   1.191407E-07  -2.649320E-08  -7.565841E-08   1.225987E-07   2.050288E-07   1.332491E-07   3.951359E-08  -2.899216E-09
