 Z= 107 A= 247  Bh beta2= 0.36 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
  11.800   2.013616E-05   2.700501E-05   1.168402E-05   1.606746E-06  -5.085476E-07   1.040502E-05   1.381689E-05   6.247875E-06   1.838366E-06   9.710717E-07
  11.900   1.680358E-05   2.265589E-05   9.696488E-06   1.104758E-06  -6.004933E-07   8.695879E-06   1.156494E-05   5.111378E-06   1.363576E-06   7.153937E-07
  12.000   1.404651E-05   1.905997E-05   8.099183E-06   7.389012E-07  -6.603033E-07   7.292459E-06   9.732785E-06   4.225543E-06   1.009766E-06   5.139383E-07
  12.100   1.175571E-05   1.606797E-05   6.803592E-06   4.752260E-07  -6.945027E-07   6.132579E-06   8.228667E-06   3.528891E-06   7.478077E-07   3.561221E-07
  12.200   9.844637E-06   1.356347E-05   5.742153E-06   2.876173E-07  -7.083228E-07   5.167994E-06   6.982629E-06   2.974999E-06   5.552391E-07   2.335214E-07
  12.300   8.244590E-06   1.145554E-05   4.863528E-06   1.561263E-07  -7.059845E-07   4.361172E-06   5.941327E-06   2.528989E-06   4.147839E-07   1.394077E-07
  12.400   6.900844E-06   9.672968E-06   4.128863E-06   6.563147E-08  -6.909288E-07   3.682813E-06   5.064049E-06   2.164799E-06   3.131911E-07   6.836721E-08
  12.500   5.769608E-06   8.159751E-06   3.508841E-06   4.769935E-09  -6.659966E-07   3.109929E-06   4.319643E-06   1.863058E-06   2.403300E-07   1.599987E-08
  12.600   4.815650E-06   6.871563E-06   2.981373E-06  -3.491116E-08  -6.335640E-07   2.624385E-06   3.684183E-06   1.609457E-06   1.884888E-07  -2.130992E-08
  12.700   4.010443E-06   5.773037E-06   2.529795E-06  -5.962852E-08  -5.956396E-07   2.211768E-06   3.139175E-06   1.393481E-06   1.518326E-07  -4.656415E-08
  12.800   3.330704E-06   4.835660E-06   2.141473E-06  -7.389666E-08  -5.539336E-07   1.860527E-06   2.670201E-06   1.207443E-06   1.259820E-07  -6.227517E-08
  12.900   2.757274E-06   4.036158E-06   1.806726E-06  -8.094999E-08  -5.099060E-07   1.561310E-06   2.265882E-06   1.045733E-06   1.076855E-07  -7.055495E-08
