 Z= 108 A= 248  Hs beta2= 0.38 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
  17.800   1.007829E-11   2.107437E-11   2.421162E-11   2.285552E-11   1.880813E-11   7.350939E-12   1.531528E-11   1.742818E-11   1.615845E-11   1.289040E-11
  17.900   7.189245E-12   1.504707E-11   1.731957E-11   1.638754E-11   1.351723E-11   5.218953E-12   1.088275E-11   1.240657E-11   1.153086E-11   9.226089E-12
  18.000   5.096397E-12   1.067581E-11   1.230956E-11   1.167283E-11   9.650563E-12   3.682948E-12   7.686009E-12   8.777235E-12   8.176980E-12   6.561780E-12
  18.100   3.590494E-12   7.527182E-12   8.693220E-12   8.260874E-12   6.845276E-12   2.583465E-12   5.395570E-12   6.171659E-12   5.762745E-12   4.637839E-12
  18.200   2.514105E-12   5.274467E-12   6.100849E-12   5.809096E-12   4.824467E-12   1.801472E-12   3.765079E-12   4.313350E-12   4.036505E-12   3.257876E-12
  18.300   1.749760E-12   3.673414E-12   4.255081E-12   4.059436E-12   3.378869E-12   1.248802E-12   2.611779E-12   2.996577E-12   2.810307E-12   2.274634E-12
  18.400   1.210502E-12   2.542938E-12   2.949634E-12   2.819270E-12   2.351783E-12   8.606437E-13   1.801147E-12   2.069485E-12   1.944935E-12   1.578622E-12
  18.500   8.324761E-13   1.749868E-12   2.032377E-12   1.946069E-12   1.626916E-12   5.897115E-13   1.234914E-12   1.420863E-12   1.338101E-12   1.089091E-12
  18.600   5.691445E-13   1.197033E-12   1.392027E-12   1.335259E-12   1.118692E-12   4.017579E-13   8.418258E-13   9.698881E-13   9.152369E-13   7.469619E-13
  18.700   3.868505E-13   8.140768E-13   9.478260E-13   9.107322E-13   7.646565E-13   2.721569E-13   5.705963E-13   6.582567E-13   6.223940E-13   5.093398E-13
  18.800   2.614316E-13   5.504386E-13   6.416165E-13   6.175399E-13   5.195947E-13   1.833268E-13   3.845733E-13   4.442191E-13   4.208334E-13   3.453167E-13
  18.900   1.756674E-13   3.700512E-13   4.318331E-13   4.163110E-13   3.510225E-13   1.228017E-13   2.577473E-13   2.980923E-13   2.829387E-13   2.327841E-13
  19.000   1.173723E-13   2.473708E-13   2.889853E-13   2.790466E-13   2.357791E-13   8.180416E-14   1.717889E-13   1.989198E-13   1.891625E-13   1.560408E-13
  19.100   7.798372E-14   1.644342E-13   1.923004E-13   1.859809E-13   1.574716E-13   5.419488E-14   1.138681E-13   1.320081E-13   1.257653E-13   1.040147E-13
  19.200   5.152614E-14   1.086964E-13   1.272486E-13   1.232586E-13   1.045806E-13   3.570854E-14   7.506461E-14   8.712422E-14   8.315556E-14   6.895166E-14
  19.300   3.385772E-14   7.145609E-14   8.373693E-14   8.123590E-14   6.906784E-14   2.340105E-14   4.921676E-14   5.718907E-14   5.468230E-14   4.545786E-14
  19.400   2.212660E-14   4.671813E-14   5.480174E-14   5.324549E-14   4.536277E-14   1.525339E-14   3.209624E-14   3.733723E-14   3.576409E-14   2.980625E-14
  19.500   1.438195E-14   3.037903E-14   3.567022E-14   3.470913E-14   2.963083E-14   9.889680E-15   2.081979E-14   2.424625E-14   2.326545E-14   1.943832E-14
  19.600   9.297935E-15   1.964825E-14   2.309253E-14   2.250357E-14   1.924994E-14   6.378228E-15   1.343375E-14   1.566167E-14   1.505420E-14   1.260904E-14
  19.700   5.979141E-15   1.264020E-14   1.487001E-14   1.451195E-14   1.243875E-14   4.092006E-15   8.622493E-15   1.006330E-14   9.689560E-15   8.135695E-15
  19.800   3.824657E-15   8.088770E-15   9.524519E-15   9.308633E-15   7.994735E-15   2.611601E-15   5.505540E-15   6.432315E-15   6.203932E-15   5.221722E-15
  19.900   2.433687E-15   5.149046E-15   6.068553E-15   5.939502E-15   5.111288E-15   1.658163E-15   3.497147E-15   4.090114E-15   3.951509E-15   3.333924E-15
 Z= 108 A= 254  Hs beta2= 0.30 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   8.111504E-02  -4.034118E-16  -6.973588E-16  -4.253151E-16  -2.174344E-15   6.470734E-02  -3.258326E-16  -5.516421E-16  -3.752781E-16  -2.074210E-15
   0.100   8.119337E-02  -4.996672E-05  -5.408399E-10   5.873389E-12  -1.007065E-14   6.466131E-02   3.336789E-05   7.135729E-09  -4.147998E-12   3.991066E-15
   0.200   8.142460E-02  -1.964182E-04  -6.564154E-09   3.764946E-10  -4.992695E-13   6.452500E-02   1.315894E-04   1.129350E-07  -2.647111E-10  -2.064053E-13
   0.300   8.179773E-02  -4.292522E-04  -1.616796E-08   4.298541E-09  -1.253445E-11   6.430368E-02   2.891083E-04   5.613817E-07  -3.003853E-09  -5.294442E-12
   0.400   8.229519E-02  -7.324236E-04   2.075642E-08   2.421388E-08  -1.203467E-10   6.400593E-02   4.969619E-04   1.728990E-06  -1.678732E-08  -5.259417E-11
   0.500   8.289391E-02  -1.085068E-03   2.616017E-07   9.256498E-08  -6.817165E-10   6.364318E-02   7.432158E-04   4.081438E-06  -6.358961E-08  -3.114380E-10
   0.600   8.356677E-02  -1.462952E-03   1.033147E-06   2.766557E-07  -2.753062E-09   6.322933E-02   1.013550E-03   8.116555E-06  -1.882119E-07  -1.328120E-09
   0.700   8.428416E-02  -1.840130E-03   2.880523E-06   6.968748E-07  -8.768026E-09   6.278008E-02   1.291969E-03   1.429741E-05  -4.695409E-07  -4.512309E-09
   0.800   8.501570E-02  -2.190703E-03   6.587767E-06   1.546703E-06  -2.338462E-08   6.231231E-02   1.561617E-03   2.298041E-05  -1.032941E-06  -1.297217E-08
   0.900   8.573194E-02  -2.490531E-03   1.315838E-05   3.111942E-06  -5.427582E-08   6.184333E-02   1.805646E-03   3.434415E-05  -2.062848E-06  -3.280344E-08
   1.000   8.640585E-02  -2.718789E-03   2.375022E-05   5.785668E-06  -1.125149E-07   6.139017E-02   2.008107E-03   4.832565E-05  -3.814402E-06  -7.491814E-08
   1.100   8.701417E-02  -2.859269E-03   3.956634E-05   1.007479E-05  -2.121448E-07   6.096885E-02   2.154822E-03   6.457077E-05  -6.622715E-06  -1.574598E-07
   1.200   8.753839E-02  -2.901336E-03   6.171082E-05   1.659396E-05  -3.685604E-07   6.059373E-02   2.234181E-03   8.240526E-05  -1.090820E-05  -3.087919E-07
   1.300   8.796542E-02  -2.840494E-03   9.102492E-05   2.604328E-05  -5.954916E-07   6.027696E-02   2.237823E-03   1.008321E-04  -1.717624E-05  -5.709685E-07
   1.400   8.828786E-02  -2.678548E-03   1.279236E-04   3.916743E-05  -9.006434E-07   6.002798E-02   2.161160E-03   1.185591E-04  -2.600968E-05  -1.003504E-06
   1.500   8.850404E-02  -2.423351E-03   1.722540E-04   5.669617E-05  -1.280396E-06   5.985325E-02   2.003714E-03   1.340578E-04  -3.805248E-05  -1.687161E-06
   1.600   8.861756E-02  -2.088193E-03   2.231955E-04   7.926833E-05  -1.714320E-06   5.975601E-02   1.769225E-03   1.456529E-04  -5.398397E-05  -2.727396E-06
   1.700   8.863675E-02  -1.690870E-03   2.792196E-04   1.073444E-04  -2.160582E-06   5.973635E-02   1.465536E-03   1.516374E-04  -7.448310E-05  -4.256999E-06
   1.800   8.857383E-02  -1.252514E-03   3.381161E-04   1.411154E-04  -2.553452E-06   5.979129E-02   1.104247E-03   1.504059E-04  -1.001836E-04  -6.437479E-06
   1.900   8.844395E-02  -7.962640E-04   3.970913E-04   1.804164E-04  -2.804169E-06   5.991508E-02   7.001469E-04   1.405959E-04  -1.316218E-04  -9.458683E-06
   2.000   8.826416E-02  -3.458608E-04   4.529301E-04   2.246563E-04  -2.806124E-06   6.009962E-02   2.704650E-04   1.212257E-04  -1.691799E-04  -1.353624E-05
   2.100   8.805238E-02   7.575341E-05   5.022082E-04   2.727727E-04  -2.444943E-06   6.033491E-02  -1.660213E-04   9.181596E-05  -2.130283E-04  -1.890647E-05
   2.200   8.782640E-02   4.477459E-04   5.415375E-04   3.232209E-04  -1.613382E-06   6.060964E-02  -5.899724E-04   5.248350E-05  -2.630727E-04  -2.581868E-05
   2.300   8.760293E-02   7.525531E-04   5.678199E-04   3.740028E-04  -2.302453E-07   6.091175E-02  -9.825036E-04   3.996737E-06  -3.189097E-04  -3.452465E-05
   2.400   8.739682E-02   9.768291E-04   5.784885E-04   4.227386E-04   1.738219E-06   6.122905E-02  -1.326173E-03  -5.221315E-05  -3.797970E-04  -4.526581E-05
   2.500   8.722037E-02   1.112140E-03   5.717132E-04   4.667792E-04   4.256634E-06   6.154972E-02  -1.605884E-03  -1.140892E-04  -4.446420E-04  -5.825833E-05
   2.600   8.708284E-02   1.155371E-03   5.465554E-04   5.033537E-04   7.201194E-06   6.186284E-02  -1.809644E-03  -1.790324E-04  -5.120128E-04  -7.367694E-05
   2.700   8.699008E-02   1.108835E-03   5.030604E-04   5.297429E-04   1.034562E-05   6.215876E-02  -1.929145E-03  -2.440267E-04  -5.801721E-04  -9.163819E-05
   2.800   8.694441E-02   9.800704E-04   4.422830E-04   5.434657E-04   1.335507E-05   6.242946E-02  -1.960135E-03  -3.057969E-04  -6.471350E-04  -1.121843E-04
   2.900   8.694463E-02   7.813508E-04   3.662489E-04   5.424650E-04   1.579032E-05   6.266879E-02  -1.902559E-03  -3.609879E-04  -7.107476E-04  -1.352685E-04
   3.000   8.698621E-02   5.289224E-04   2.778592E-04   5.252766E-04   1.712349E-05   6.287253E-02  -1.760476E-03  -4.063518E-04  -7.687822E-04  -1.607430E-04
   3.100   8.706171E-02   2.420129E-04   1.807498E-04   4.911690E-04   1.676589E-05   6.303852E-02  -1.541767E-03  -4.389325E-04  -8.190428E-04  -1.883503E-04
   3.200   8.716132E-02  -5.833717E-05   7.911812E-05   4.402415E-04   1.410681E-05   6.316653E-02  -1.257651E-03  -4.562327E-04  -8.594747E-04  -2.177194E-04
   3.300   8.727348E-02  -3.505569E-04  -2.246913E-05   3.734716E-04   8.561326E-06   6.325818E-02  -9.220537E-04  -4.563580E-04  -8.882699E-04  -2.483666E-04
   3.400   8.738572E-02  -6.138680E-04  -1.192770E-04   2.927098E-04  -3.763390E-07   6.331671E-02  -5.508577E-04  -4.381287E-04  -9.039602E-04  -2.797015E-04
   3.500   8.748546E-02  -8.295664E-04  -2.066045E-04   2.006187E-04  -1.307809E-05   6.334679E-02  -1.610843E-04  -4.011585E-04  -9.054938E-04  -3.110383E-04
   3.600   8.756080E-02  -9.821808E-04  -2.799838E-04   1.005639E-04  -2.973054E-05   6.335414E-02   2.299547E-04  -3.458976E-04  -8.922881E-04  -3.416126E-04
   3.700   8.760133E-02  -1.060425E-03  -3.353755E-04  -3.539239E-06  -5.029165E-05   6.334523E-02   6.054953E-04  -2.736447E-04  -8.642579E-04  -3.706018E-04
   3.800   8.759875E-02  -1.057874E-03  -3.693600E-04  -1.074096E-04  -7.445985E-05   6.332694E-02   9.501166E-04  -1.865286E-04  -8.218173E-04  -3.971495E-04
   3.900   8.754735E-02  -9.733021E-04  -3.793270E-04  -2.066071E-04  -1.016589E-04   6.330608E-02   1.250463E-03  -8.746458E-05  -7.658585E-04  -4.203912E-04
   4.000   8.744428E-02  -8.106474E-04  -3.636589E-04  -2.967487E-04  -1.310407E-04   6.328904E-02   1.495870E-03   1.991166E-05  -6.977099E-04  -4.394826E-04
   4.100   8.728949E-02  -5.785916E-04  -3.219057E-04  -3.737247E-04  -1.615077E-04   6.328133E-02   1.678875E-03   1.313317E-04  -6.190805E-04  -4.536263E-04
   4.200   8.708553E-02  -2.897675E-04  -2.549375E-04  -4.339059E-04  -1.917520E-04   6.328717E-02   1.795601E-03   2.420027E-04  -5.319952E-04  -4.620986E-04
   4.300   8.683700E-02   4.035524E-05  -1.650619E-04  -4.743333E-04  -2.203126E-04   6.330908E-02   1.845998E-03   3.467386E-04  -4.387291E-04  -4.642732E-04
   4.400   8.654981E-02   3.948318E-04  -5.608393E-05  -4.928869E-04  -2.456446E-04   6.334754E-02   1.833939E-03   4.401170E-04  -3.417446E-04  -4.596440E-04
   4.500   8.623027E-02   7.567526E-04   6.671157E-05  -4.884258E-04  -2.661979E-04   6.340063E-02   1.767166E-03   5.166634E-04  -2.436363E-04  -4.478435E-04
   4.600   8.588409E-02   1.110783E-03   1.966772E-04  -4.608965E-04  -2.805023E-04   6.346384E-02   1.657071E-03   5.710656E-04  -1.470852E-04  -4.286606E-04
   4.700   8.551538E-02   1.444608E-03   3.260342E-04  -4.114041E-04  -2.872520E-04   6.352994E-02   1.518329E-03   5.984167E-04  -5.482121E-05  -4.020552E-04
   4.800   8.512575E-02   1.750161E-03   4.462260E-04  -3.422402E-04  -2.853886E-04   6.358893E-02   1.368377E-03   5.944813E-04   3.040826E-05  -3.681711E-04
   4.900   8.471354E-02   2.024519E-03   5.483880E-04  -2.568616E-04  -2.741759E-04   6.362820E-02   1.226743E-03   5.559765E-04   1.058687E-04  -3.273480E-04
   5.000   8.427330E-02   2.270389E-03   6.239157E-04  -1.598127E-04  -2.532652E-04   6.363277E-02   1.114255E-03   4.808534E-04   1.688742E-04  -2.801308E-04
   5.100   8.379565E-02   2.496124E-03   6.650994E-04  -5.658738E-05  -2.227457E-04   6.358567E-02   1.052142E-03   3.685593E-04   2.168342E-04  -2.272769E-04
   5.200   8.326734E-02   2.715253E-03   6.657771E-04   4.657436E-05  -1.831787E-04   6.346854E-02   1.061057E-03   2.202597E-04   2.473170E-04  -1.697597E-04
   5.300   8.267174E-02   2.945556E-03   6.219547E-04   1.429523E-04  -1.356108E-04   6.326220E-02   1.160075E-03   3.899470E-05   2.581330E-04  -1.087661E-04
   5.400   8.198958E-02   3.207744E-03   5.323310E-04   2.256694E-04  -8.156466E-05   6.294742E-02   1.365693E-03  -1.702522E-04   2.474377E-04  -4.568589E-05
   5.500   8.119993E-02   3.523833E-03   3.986736E-04   2.880599E-04  -2.300456E-05   6.250571E-02   1.690897E-03  -4.005933E-04   2.138517E-04   1.790850E-05
   5.600   8.028138E-02   3.915353E-03   2.259943E-04   3.240631E-04   3.772473E-05   6.192010E-02   2.144342E-03  -6.433971E-04   1.565896E-04   8.029540E-05
   5.700   7.921327E-02   4.401520E-03   2.249127E-05   3.286192E-04   9.798542E-05   6.117588E-02   2.729693E-03  -8.885765E-04   7.558764E-05   1.396506E-04
   5.800   7.797694E-02   4.997516E-03  -2.007577E-04   2.980370E-04   1.549592E-04   6.026131E-02   3.445179E-03  -1.124998E-03  -2.838317E-05   1.941083E-04
   5.900   7.655684E-02   5.713007E-03  -4.303439E-04   2.303052E-04   2.057804E-04   5.916817E-02   4.283393E-03  -1.340995E-03  -1.536334E-04   2.418346E-04
   6.000   7.494149E-02   6.551023E-03  -6.512884E-04   1.253169E-04   2.476847E-04   5.789215E-02   5.231350E-03  -1.524968E-03  -2.975142E-04   2.811113E-04
   6.100   7.312425E-02   7.507270E-03  -8.479643E-04  -1.501652E-05   2.781641E-04   5.643314E-02   6.270834E-03  -1.666016E-03  -4.564313E-04   3.104246E-04
   6.200   7.110367E-02   8.569945E-03  -1.005113E-03  -1.867789E-04   2.951191E-04   5.479529E-02   7.379005E-03  -1.754580E-03  -6.259215E-04   3.285539E-04
   6.300   6.888377E-02   9.720042E-03  -1.108873E-03  -3.841975E-04   2.969969E-04   5.298687E-02   8.529246E-03  -1.783037E-03  -8.007940E-04   3.346532E-04
   6.400   6.647383E-02   1.093214E-02  -1.147752E-03  -5.999217E-04   2.829040E-04   5.102004E-02   9.692213E-03  -1.746205E-03  -9.753331E-04   3.283182E-04
   6.500   6.388807E-02   1.217561E-02  -1.113440E-03  -8.254157E-04   2.526847E-04   4.891041E-02   1.083704E-02  -1.641721E-03  -1.143553E-03   3.096328E-04
   6.600   6.114505E-02   1.341613E-02  -1.001425E-03  -1.051439E-03   2.069560E-04   4.667649E-02   1.193260E-02  -1.470261E-03  -1.299487E-03   2.791887E-04
   6.700   5.826697E-02   1.461746E-02  -8.113498E-04  -1.268583E-03   1.470954E-04   4.433910E-02   1.294883E-02  -1.235569E-03  -1.437496E-03   2.380761E-04
   6.800   5.527878E-02   1.574324E-02  -5.470791E-04  -1.467815E-03   7.517948E-05   4.192074E-02   1.385793E-02  -9.443182E-04  -1.552568E-03   1.878428E-04
   6.900   5.220734E-02   1.675883E-02  -2.164848E-04  -1.641001E-03  -6.122809E-06   3.944482E-02   1.463552E-02  -6.057795E-04  -1.640591E-03   1.304241E-04
   7.000   4.908055E-02   1.763300E-02   1.690348E-04  -1.781364E-03  -9.369555E-05   3.693510E-02   1.526155E-02  -2.313423E-04  -1.698571E-03   6.804681E-05
   7.100   4.592650E-02   1.833936E-02   5.952588E-04  -1.883830E-03  -1.841499E-04   3.441506E-02   1.572101E-02   1.660889E-04  -1.724794E-03   3.114838E-06
   7.200   4.277277E-02   1.885745E-02   1.046012E-03  -1.945272E-03  -2.740137E-04   3.190731E-02   1.600442E-02   5.727760E-04  -1.718896E-03  -6.191659E-05
   7.300   3.964575E-02   1.917360E-02   1.504130E-03  -1.964602E-03  -3.599226E-04   2.943320E-02   1.610798E-02   9.748620E-04  -1.681861E-03  -1.246686E-04
   7.400   3.657014E-02   1.928117E-02   1.952445E-03  -1.942732E-03  -4.387994E-04   2.701235E-02   1.603351E-02   1.359069E-03  -1.615927E-03  -1.829592E-04
   7.500   3.356854E-02   1.918068E-02   2.374723E-03  -1.882415E-03  -5.080084E-04   2.466247E-02   1.578812E-02   1.713333E-03  -1.524429E-03  -2.349079E-04
   7.600   3.066115E-02   1.887934E-02   2.756496E-03  -1.787970E-03  -5.654746E-04   2.239904E-02   1.538368E-02   2.027345E-03  -1.411574E-03  -2.790181E-04
   7.700   2.786554E-02   1.839045E-02   3.085726E-03  -1.664933E-03  -6.097620E-04   2.023526E-02   1.483604E-02   2.292951E-03  -1.282179E-03  -3.142322E-04
   7.800   2.519658E-02   1.773241E-02   3.353284E-03  -1.519658E-03  -6.401065E-04   1.818198E-02   1.416425E-02   2.504417E-03  -1.141391E-03  -3.399562E-04
   7.900   2.266637E-02   1.692771E-02   3.553210E-03  -1.358903E-03  -6.564061E-04   1.624765E-02   1.338956E-02   2.658534E-03  -9.944003E-04  -3.560555E-04
   8.000   2.028427E-02   1.600165E-02   3.682771E-03  -1.189427E-03  -6.591694E-04   1.443843E-02   1.253453E-02   2.754571E-03  -8.461812E-04  -3.628227E-04
   8.100   1.805697E-02   1.498117E-02   3.742324E-03  -1.017638E-03  -6.494336E-04   1.275827E-02   1.162208E-02   2.794104E-03  -7.012630E-04  -3.609230E-04
   8.200   1.598862E-02   1.389369E-02   3.735010E-03  -8.492890E-04  -6.286567E-04   1.120903E-02   1.067461E-02   2.780726E-03  -5.635512E-04  -3.513223E-04
   8.300   1.408098E-02   1.276596E-02   3.666325E-03  -6.892624E-04  -5.985975E-04   9.790649E-03   9.713307E-03   2.719684E-03  -4.362043E-04  -3.352045E-04
   8.400   1.233355E-02   1.162323E-02   3.543608E-03  -5.414284E-04  -5.611899E-04   8.501320E-03   8.757497E-03   2.617453E-03  -3.215671E-04  -3.138859E-04
   8.500   1.074385E-02   1.048841E-02   3.375474E-03  -4.085859E-04  -5.184238E-04   7.337698E-03   7.824181E-03   2.481307E-03  -2.211598E-04  -2.887313E-04
   8.600   9.307579E-03   9.381570E-03   3.171266E-03  -2.924757E-04  -4.722373E-04   6.295105E-03   6.927729E-03   2.318891E-03  -1.357163E-04  -2.610783E-04
   8.700   8.018914E-03   8.319544E-03   2.940520E-03  -1.938566E-04  -4.244281E-04   5.367749E-03   6.079711E-03   2.137826E-03  -6.526257E-05  -2.321736E-04
   8.800   6.870707E-03   7.315772E-03   2.692505E-03  -1.126268E-04  -3.765855E-04   4.548946E-03   5.288873E-03   1.945376E-03  -9.223898E-06  -2.031239E-04
   8.900   5.854776E-03   6.380293E-03   2.435842E-03  -4.797733E-05  -3.300460E-04   3.831337E-03   4.561232E-03   1.748177E-03   3.344928E-05  -1.748623E-04
   9.000   4.962154E-03   5.519889E-03   2.178209E-03   1.439436E-06  -2.858703E-04   3.207106E-03   3.900272E-03   1.552035E-03   6.414931E-05  -1.481305E-04
   9.100   4.183340E-03   4.738349E-03   1.926151E-03   3.733957E-05  -2.448407E-04   2.668174E-03   3.307210E-03   1.361807E-03   8.448188E-05  -1.234749E-04
   9.200   3.508538E-03   4.036811E-03   1.684977E-03   6.164809E-05  -2.074752E-04   2.206388E-03   2.781323E-03   1.181344E-03   9.614757E-05  -1.012551E-04
   9.300   2.927883E-03   3.414164E-03   1.458735E-03   7.635834E-05  -1.740531E-04   1.813690E-03   2.320288E-03   1.013499E-03   1.008400E-04  -8.166149E-05
   9.400   2.431638E-03   2.867473E-03   1.250265E-03   8.341611E-05  -1.446504E-04   1.482258E-03   1.920544E-03   8.601794E-04   1.001644E-04  -6.473908E-05
   9.500   2.010364E-03   2.392405E-03   1.061297E-03   8.463123E-05  -1.191787E-04   1.204627E-03   1.577628E-03   7.224452E-04   9.557714E-05  -5.041554E-05
   9.600   1.655066E-03   1.983630E-03   8.925914E-04   8.161669E-05  -9.742537E-05   9.737894E-04   1.286492E-03   6.006252E-04   8.834738E-05  -3.852978E-05
   9.700   1.357305E-03   1.635197E-03   7.440967E-04   7.575330E-05  -7.909162E-05   7.832569E-04   1.041786E-03   4.944504E-04   7.953710E-05  -2.885965E-05
   9.800   1.109275E-03   1.340847E-03   6.151202E-04   6.817645E-05  -6.382689E-05   6.271136E-04   8.380896E-04   4.031891E-04   6.999794E-05  -2.114704E-05
   9.900   9.038621E-04   1.094285E-03   5.044909E-04   5.978070E-05  -5.125769E-05   5.000366E-04   6.701078E-04   3.257765E-04   6.038082E-05  -1.511924E-05
  10.000   7.346613E-04   8.893934E-04   4.107130E-04   5.123757E-05  -4.101069E-05   3.973002E-04   5.328154E-04   2.609333E-04   5.115484E-05  -1.050601E-05
  10.100   5.959834E-04   7.203889E-04   3.320991E-04   4.302198E-05  -3.272982E-05   3.147628E-04   4.215607E-04   2.072671E-04   4.263200E-05  -7.052407E-06
  10.200   4.828340E-04   5.819353E-04   2.668831E-04   3.544336E-05  -2.608790E-05   2.488397E-04   3.321312E-04   1.633571E-04   3.499469E-05  -4.527310E-06
  10.300   3.908795E-04   4.692092E-04   2.133094E-04   2.867814E-05  -2.079343E-05   1.964659E-04   2.607865E-04   1.278186E-04   2.832343E-05  -2.728435E-06
  10.400   3.164011E-04   3.779311E-04   1.696996E-04   2.280093E-05  -1.659341E-05   1.550515E-04   2.042638E-04   9.935060E-05   2.262289E-05  -1.484239E-06
  10.500   2.562412E-04   3.043665E-04   1.344989E-04   1.781267E-05  -1.327329E-05   1.224327E-04   1.597641E-04   7.676686E-05   1.784504E-05  -6.535067E-07
  10.600   2.077448E-04   2.453061E-04   1.063038E-04   1.366476E-05  -1.065467E-05   9.682210E-05   1.249223E-04   5.901323E-05   1.390864E-05  -1.232595E-07
  10.700   1.687007E-04   1.980294E-04   8.387659E-05   1.027862E-05  -8.591726E-06   7.675823E-05   9.776854E-05   4.517382E-05   1.071474E-05   1.943891E-07
  10.800   1.372831E-04   1.602597E-04   6.614616E-05   7.560753E-06  -6.966989E-06   6.105844E-05   7.668376E-05   3.446875E-05   8.158482E-06   3.659142E-07
  10.900   1.119966E-04   1.301135E-04   5.220238E-05   5.413742E-06  -5.686903E-06   4.877462E-05   6.035371E-05   2.624593E-05   6.137367E-06   4.401863E-07
  11.000   9.162503E-05   1.060489E-04   4.128369E-05   3.743627E-06  -4.677585E-06   3.915341E-05   4.772376E-05   1.996904E-05   4.556615E-06   4.521035E-07
  11.100   7.518556E-05   8.681581E-05   3.276183E-05   2.464451E-06  -3.880992E-06   3.160100E-05   3.795653E-05   1.520352E-05   3.332182E-06   4.258557E-07
  11.200   6.188857E-05   7.140891E-05   2.612496E-05   1.500574E-06  -3.251609E-06   2.565272E-05   3.039351E-05   1.160204E-05   2.391975E-06   3.777109E-07
  11.300   5.110238E-05   5.902598E-05   2.096084E-05   7.874092E-07  -2.753700E-06   2.094717E-05   2.452133E-05   8.890308E-06   1.675821E-06   3.182889E-07
  11.400   4.232359E-05   4.903081E-05   1.694071E-05   2.711038E-07  -2.359101E-06   1.720475E-05   1.994281E-05   6.854089E-06   1.134615E-06   2.543360E-07
  11.500   3.515207E-05   4.092157E-05   1.380482E-05  -9.240336E-08  -2.045499E-06   1.420998E-05   1.635266E-05   5.327607E-06   7.290312E-07   1.900492E-07
  11.600   2.927034E-05   3.430411E-05   1.134950E-05  -3.386304E-07  -1.795117E-06   1.179730E-05   1.351753E-05   4.183657E-06   4.280387E-07   1.280184E-07
  11.700   2.442672E-05   2.886984E-05   9.416298E-06  -4.958809E-07  -1.593733E-06   9.839658E-06   1.125985E-05   3.325322E-06   2.074286E-07   6.986067E-08
  11.800   2.042165E-05   2.437774E-05   7.882705E-06  -5.865126E-07  -1.429948E-06   8.239612E-06   9.444991E-06   2.679220E-06   4.845605E-08   1.661992E-08
  11.900   1.709675E-05   2.063978E-05   6.654628E-06  -6.280676E-07  -1.294650E-06   6.922360E-06   7.971153E-06   2.190108E-06  -6.333706E-08  -3.100147E-08
  12.000   1.432616E-05   1.750928E-05   5.660240E-06  -6.342321E-07  -1.180606E-06   5.830366E-06   6.761496E-06   1.816619E-06  -1.390979E-07  -7.252447E-08
  12.100   1.200955E-05   1.487175E-05   4.845046E-06  -6.156253E-07  -1.082147E-06   4.919239E-06   5.758094E-06   1.527959E-06  -1.874429E-07  -1.076441E-07
  12.200   1.006673E-05   1.263759E-05   4.167965E-06  -5.804317E-07  -9.949136E-07   4.154590E-06   4.917296E-06   1.301351E-06  -2.150633E-07  -1.362169E-07
  12.300   8.433316E-06   1.073647E-05   3.598221E-06  -5.349035E-07  -9.156490E-07   3.509641E-06   4.206185E-06   1.120081E-06  -2.271835E-07  -1.582624E-07
  12.400   7.057407E-06   9.112841E-06   3.112898E-06  -4.837556E-07  -8.420091E-07   2.963409E-06   3.599892E-06   9.719974E-07  -2.279033E-07  -1.739647E-07
  12.500   5.896905E-06   7.722573E-06   2.695020E-06  -4.304806E-07  -7.723993E-07   2.499328E-06   3.079558E-06   8.483700E-07  -2.204499E-07  -1.836673E-07
  12.600   4.917459E-06   6.530248E-06   2.332050E-06  -3.775996E-07  -7.058256E-07   2.104202E-06   2.630782E-06   7.430086E-07  -2.073642E-07  -1.878577E-07
  12.700   4.090846E-06   5.507133E-06   2.014728E-06  -3.268663E-07  -6.417593E-07   1.767412E-06   2.242461E-06   6.515907E-07  -1.906401E-07  -1.871428E-07
  12.800   3.393700E-06   4.629620E-06   1.736170E-06  -2.794340E-07  -5.800177E-07   1.480312E-06   1.905909E-06   5.711446E-07  -1.718298E-07  -1.822174E-07
  12.900   2.806529E-06   3.878031E-06   1.491182E-06  -2.359933E-07  -5.206587E-07   1.235774E-06   1.614200E-06   4.996556E-07  -1.521259E-07  -1.738290E-07
  13.000   2.312949E-06   3.235731E-06   1.275749E-06  -1.968855E-07  -4.638914E-07   1.027842E-06   1.361685E-06   4.357672E-07  -1.324275E-07  -1.627421E-07
  13.100   1.899087E-06   2.688461E-06   1.086660E-06  -1.621960E-07  -4.100026E-07   8.514779E-07   1.143641E-06   3.785588E-07  -1.133935E-07  -1.497046E-07
  13.200   1.553122E-06   2.223850E-06   9.212350E-07  -1.318287E-07  -3.592981E-07   7.023671E-07   9.560198E-07   3.273843E-07  -9.548781E-08  -1.354193E-07
  13.300   1.264926E-06   1.831053E-06   7.771438E-07  -1.055658E-07  -3.120592E-07   5.767770E-07   7.952705E-07   2.817583E-07  -7.901689E-08  -1.205207E-07
